household_count,gu_name,umd_nm,apt_name,jibun,apt_seq,sgg_cd,bjdong_cd,land_cd,bonbun,bubun,trade_count,latest_deal_date,max_deal_amount,exclusive_area_count,exclusive_areas
18,마포구,합정동,현대하이츠,386-2,11440-185,11440,,1,0386,0002,5,2025-09-16,75500,3,35.29|48.73|54.64
36,마포구,현석동,반도유보라아일랜드,223,11440-4281,11440,,1,0223,0000,15,2025-10-17,283000,4,122.684|125.735|139.229|140.453
90,마포구,현석동,밤섬예가클래식,118,11440-43,11440,,1,0118,0000,25,2026-02-08,204283,5,82.36|85.48|85.54|89.48|89.79
28,서대문구,길동,청원파크빌3,103-5,11740-2573,11410,,1,0103,0005,1,2020-01-15,25700,1,77.27
64,서대문구,남가좌동,백련미라보,345-4,11410-100,11410,,1,0345,0004,12,2025-06-30,44000,5,36.86|39.69|56.57|57.79|59.27
13,서대문구,남가좌동,엠화일비동,132-29,11410-3521,11410,,1,0132,0029,1,2019-08-19,35000,1,82.88
14,서대문구,남가좌동,엠화일에이동,135-6,11410-3522,11410,,1,0135,0006,3,2021-07-19,59500,1,84.07
109,서대문구,남가좌동,창덕에버빌,105-1,11410-103,11410,,1,0105,0001,37,2026-04-17,99000,5,80.33|99.07|99.57|120.5|159.53
10,서대문구,대현동,무궁화,54-1,11410-23,11410,,1,0054,0001,1,2019-09-23,49700,1,121.88
92,서대문구,대현동,신촌자이엘라,104-36,11410-4373,11410,,1,0104,0036,46,2025-07-04,35000,7,20.11|21.96|22.13|23.36|24.7|25.21|29.63
52,서대문구,대현동,예스에이피엠,145,11410-3713,11410,,1,0145,0000,23,2026-02-28,63500,3,29.96|38.72|63.41
48,서대문구,대현동,이대경우타운,90-20,11410-4730,11410,,1,0090,0020,13,2025-10-17,19200,3,12.53|12.55|15.32
85,서대문구,대현동,파라타워,90-70,11410-4847,11410,,1,0090,0070,31,2025-05-01,25900,3,14.44|15.792|16.299
44,서대문구,대현동,혜우,101-7,11410-24,11410,,1,0101,0007,14,2026-03-14,88500,4,98.89|129.27|129.9|160.77
69,서대문구,북가좌동,DMC서부인터빌,467,11410-3743,11410,,1,0467,0000,27,2025-10-18,84000,2,59.93|84.66
99,서대문구,북가좌동,DMC이랜드해가든,460,11410-3712,11410,,1,0460,0000,21,2026-03-02,96000,2,65.77|84.91
66,서대문구,북가좌동,대경아르체,488,11410-4768,11410,,1,0488,0000,78,2025-12-04,60000,9,28.36|33.62|48|48.03|48.48|50.77|52.26|54.78|57.34
12,서대문구,북가좌동,대성,3-71,11410-110,11410,,1,0003,0071,6,2024-04-10,35000,3,61.93|62.12|82.84
18,서대문구,북가좌동,동도하이츠비동,273-17,11410-190,11410,,1,0273,0017,5,2026-02-21,59000,3,77.15|82.5|84
18,서대문구,북가좌동,동도하이츠에이동,273-12,11410-127,11410,,1,0273,0012,3,2026-03-20,58000,2,80.55|84
9,서대문구,북가좌동,동림아파트,5-19,11410-312,11410,,1,0005,0019,7,2025-08-25,35500,5,55.27|56.84|63.5|73.55|78.12
19,서대문구,북가좌동,명진,336-4,11410-182,11410,,1,0336,0004,5,2025-10-11,50000,2,81.09|84.54
12,서대문구,북가좌동,선결,378-15,11410-114,11410,,1,0378,0015,1,2019-03-30,34000,1,76.6
10,서대문구,북가좌동,성암,3-33,11410-311,11410,,1,0003,0033,2,2024-07-03,50000,2,51.3|81.53
14,서대문구,북가좌동,세라,3-74,11410-111,11410,,1,0003,0074,2,2025-06-30,51000,1,84.85
90,서대문구,북가좌동,요진,150,11410-105,11410,,1,0150,0000,26,2026-02-20,71000,2,59.04|82.08
19,서대문구,북가좌동,우공팰리스,384-1,11410-3702,11410,,1,0384,0001,6,2026-04-13,105000,3,84.42|84.81|84.97
19,서대문구,북가좌동,주은스카이빌,68-3,11410-304,11410,,1,0068,0003,9,2023-10-13,95000,2,199.08|203.97
18,서대문구,북가좌동,청솔하이츠1동,304-10,11410-191,11410,,1,0304,0010,2,2021-03-26,52000,1,79.26
12,서대문구,북가좌동,청솔하이츠2동,304-52,11410-192,11410,,1,0304,0052,1,2021-10-09,55000,1,69.48
14,서대문구,북가좌동,충우팰리스1,325-18,11410-180,11410,,1,0325,0018,4,2020-06-17,40000,4,65.34|72.36|83.62|84.88
14,서대문구,북가좌동,충우팰리스2,325-43,11410-181,11410,,1,0325,0043,4,2026-03-17,60000,3,72.52|84.49|84.88
12,서대문구,북가좌동,투데이,5-22,11410-313,11410,,1,0005,0022,1,2020-05-18,29000,1,82.9
15,서대문구,북가좌동,한솔,7-2,11410-112,11410,,1,0007,0002,9,2025-11-10,49800,3,75.23|78.32|84.91
19,서대문구,북가좌동,한울뉴타운,418-22,11410-128,11410,,1,0418,0022,7,2025-01-04,57000,3,73.29|73.53|74.04
19,서대문구,북아현동,건일팰리스,1-52,11410-143,11410,,1,0001,0052,13,2025-10-18,64000,3,77.52|78.42|84.54
38,서대문구,북아현동,경남(2차),118-9,11410-12,11410,,1,0118,0009,18,2025-06-11,170000,5,122.91|134.9|164.66|172.9|235.34
42,서대문구,북아현동,경남102동,1010,11410-3902,11410,,1,1010,0000,5,2026-01-06,148850,3,59.97|82.21|96.49
16,서대문구,북아현동,그린빌,1-122,11410-146,11410,,1,0001,0122,10,2025-10-19,135700,4,78.18|90.21|93.18|97.03
11,서대문구,북아현동,늘푸른,123-73,11410-129,11410,,1,0123,0073,4,2026-02-10,156900,4,50.55|53.49|81.19|84.95
16,서대문구,북아현동,대성,1-342,11410-134,11410,,1,0001,0342,5,2025-04-01,64000,4,71.45|79.37|79.76|81.17
14,서대문구,북아현동,문영센스빌,1-46,11410-20,11410,,1,0001,0046,2,2025-04-12,111700,2,79.8|83.49
19,서대문구,북아현동,북아현1차,187-14,11410-150,11410,,1,0187,0014,6,2025-10-15,91000,1,100.1
15,서대문구,북아현동,북아현2차,187-12,11410-149,11410,,1,0187,0012,3,2024-09-09,59000,2,82.12|104.8
10,서대문구,북아현동,북아현3차,189-22,11410-151,11410,,1,0189,0022,3,2019-10-18,74000,3,41.12|59.41|116.07
12,서대문구,북아현동,북아현4차,189-24,11410-131,11410,,1,0189,0024,1,2019-06-01,52500,1,96.3
79,서대문구,북아현동,북아현맨션,114-1,11410-15,11410,,1,0114,0001,29,2026-03-07,167500,1,84.95
19,서대문구,북아현동,비버리힐,1-422,11410-3542,11410,,1,0001,0422,5,2022-11-11,91000,3,110.9|117.27|129.22
17,서대문구,북아현동,삼우빌라,123-1,11410-21,11410,,1,0123,0001,3,2021-07-02,107800,2,28.8|35.64
19,서대문구,북아현동,성우아파트,1-97,11410-3460,11410,,1,0001,0097,13,2025-10-01,132000,3,84.28|84.48|84.85
16,서대문구,북아현동,수목아이엠,1-106,11410-132,11410,,1,0001,0106,1,2020-10-16,102000,1,77.01
70,서대문구,북아현동,신촌헤리센트,998,11410-4942,11410,,1,0998,0000,44,2024-12-31,47608,2,19.82|29.86
19,서대문구,북아현동,우민A,1-50,11410-17,11410,,1,0001,0050,5,2025-03-25,108700,3,77.25|84.75|84.9
19,서대문구,북아현동,우민B,1-49,11410-18,11410,,1,0001,0049,11,2025-10-01,125600,4,81.72|84.42|84.52|84.87
14,서대문구,북아현동,조은1차,1-1201,11410-147,11410,,1,0001,1201,3,2025-03-25,110000,1,84.4
18,서대문구,북아현동,조은2차,1-1836,11410-148,11410,,1,0001,1836,7,2024-05-28,120000,3,73.81|74.21|84.85
19,서대문구,북아현동,화신,1-78,11410-145,11410,,1,0001,0078,16,2025-09-29,143650,6,58.4|82.44|107.61|111.93|124.92|127.67
10,서대문구,북아현동,훼미리(1-70),1-70,11410-3621,11410,,1,0001,0070,5,2021-12-03,121850,3,33.53|58.11|79.85
18,서대문구,연희동,경향빌라트,87-33,11410-26,11410,,1,0087,0033,2,2023-05-03,149000,2,151.36|154.6
17,서대문구,연희동,동도아카데미하우스2차,74-14,11410-29,11410,,1,0074,0014,8,2026-03-17,163000,5,147.87|164.78|184.01|214.63|215.11
19,서대문구,연희동,동도아카데미하우스3차,75-1,11410-168,11410,,1,0075,0001,2,2023-06-30,240000,1,242.21
18,서대문구,연희동,드리밍아파트,169-3,11410-3609,11410,,1,0169,0003,6,2026-04-14,60000,2,79.26|81.2
12,서대문구,연희동,로엠아트빌(A동),51-74,11410-166,11410,,1,0051,0074,3,2023-07-19,33000,3,44.42|68.16|80.94
12,서대문구,연희동,리베르떼-빌(LibertVille),37-1,11410-38,11410,,1,0037,0001,4,2025-01-05,130000,3,207.86|218.1|242.39
11,서대문구,연희동,백광,69-21,11410-167,11410,,1,0069,0021,3,2020-12-17,59700,3,77.41|94.5|111.94
12,서대문구,연희동,삼우장미,106-2,11410-3869,11410,,1,0106,0002,5,2025-03-22,54000,4,41.75|63.52|69.76|84.68
17,서대문구,연희동,선명(101동),703-32,11410-300,11410,,1,0703,0032,3,2026-01-17,52000,2,63.35|65
18,서대문구,연희동,선명(102동),703-25,11410-299,11410,,1,0703,0025,6,2025-07-22,52000,2,62.54|66.36
41,서대문구,연희동,시민,188-41,11410-171,11410,,1,0188,0041,14,2026-02-25,22500,7,36.76|51.9|52.89|57.69|61.19|63.6|69.26
19,서대문구,연희동,신원,163-30,11410-41,11410,,1,0163,0030,2,2026-03-26,46000,2,82.71|84.06
12,서대문구,연희동,싸이,104-3,11410-3481,11410,,1,0104,0003,3,2025-11-15,56000,2,72.75|72.81
18,서대문구,연희동,에코빌리지,169-9,11410-3874,11410,,1,0169,0009,5,2025-07-10,59200,2,67.68|70.49
19,서대문구,연희동,연우,187-118,11410-170,11410,,1,0187,0118,5,2025-11-28,64000,3,110.14|110.55|110.73
32,서대문구,연희동,연화,89-9,11410-32,11410,,1,0089,0009,8,2026-03-07,68000,4,74.47|78.88|80.17|98.51
48,서대문구,연희동,연희궁,196-1,11410-172,11410,,1,0196,0001,17,2024-12-07,20000,2,42.38|50.04
7,서대문구,연희동,연희리젠시빌,93-4,11410-169,11410,,1,0093,0004,1,2019-06-05,130000,1,244.61
10,서대문구,연희동,연희아트빌,91-2,11410-33,11410,,1,0091,0002,4,2023-12-27,59000,4,99.52|99.53|103.98|119.88
12,서대문구,연희동,연희에스엠,705-4,11410-3961,11410,,1,0705,0004,4,2020-11-06,38500,1,68.06
89,서대문구,연희동,연희웨스트팰리스,746,11410-4269,11410,,1,0746,0000,38,2025-08-26,31700,4,13.12|26.74|26.88|39.32
10,서대문구,연희동,우공팰리스,446-316,11410-3672,11410,,1,0446,0316,1,2021-01-28,44500,1,69.07
33,서대문구,연희동,우국한마음,743,11410-3532,11410,,1,0743,0000,6,2024-10-20,64200,2,77.02|84.84
10,서대문구,연희동,우민,187-122,11410-298,11410,,1,0187,0122,2,2025-05-31,34000,2,55.44|72.87
30,서대문구,연희동,은하,105-4,11410-34,11410,,1,0105,0004,9,2026-03-03,34000,2,49.59|102.48
42,서대문구,연희동,일진아이윌,218-16,11410-3485,11410,,1,0218,0016,6,2025-06-30,75000,3,64.455|78.059|84.794
18,서대문구,연희동,제니스APT,171-10,11410-4504,11410,,1,0171,0010,3,2024-12-29,48500,1,59.87
13,서대문구,연희동,충우,105-16,11410-297,11410,,1,0105,0016,12,2025-06-27,60000,7,38.61|50.7|59.75|70.33|83.2|89.05|92.56
14,서대문구,연희동,충우하이빌,51-151,11410-39,11410,,1,0051,0151,2,2025-09-08,44500,1,105.44
12,서대문구,연희동,파크빌,712-25,11410-133,11410,,1,0712,0025,5,2024-04-17,53000,3,70.76|75.27|79.83
14,서대문구,연희동,파크카운티,1-78,11410-117,11410,,1,0001,0078,2,2023-12-14,52000,1,84.9
36,서대문구,연희동,한인트윈빌,717-29,11410-173,11410,,1,0717,0029,6,2025-05-12,60000,1,84.62
176,서대문구,연희동,홍연,708-4,11410-37,11410,,1,0708,0004,42,2026-03-27,51500,7,44.36|51.9|52.23|52.59|54.35|62.56|62.9
50,서대문구,연희동,홍연(723-9),723-9,11410-116,11410,,1,0723,0009,12,2025-11-01,50000,2,40.33|52.23
,서대문구,연희동,흥연,721-6,11410-5996,11410,,1,0721,0006,4,2025-12-25,49500,2,52.23|74.25
66,서대문구,창천동,(72-31),72-31,11410-5006,11410,,1,0072,0031,54,2024-12-13,32044,6,16.46|16.83|16.93|17.27|20.8|23.17
120,서대문구,창천동,3RU-City,510-2,11410-4202,11410,,1,0510,0002,59,2026-04-19,26000,6,12.08|14.81|16.84|16.93|17.19|25.06
13,서대문구,창천동,건우그린,359,11410-292,11410,,1,0359,0000,3,2026-02-25,56700,3,38.24|76.62|80
19,서대문구,창천동,광남캐스빌(512-5),512-5,11410-165,11410,,1,0512,0005,4,2021-05-08,63500,2,84.14|84.73
18,서대문구,창천동,광남캐스빌1(512-4),512-4,11410-293,11410,,1,0512,0004,5,2024-03-07,57500,5,66.03|70.45|70.91|72.46|84.06
19,서대문구,창천동,노블레스,416,11410-160,11410,,1,0416,0000,7,2025-02-01,74000,6,46.76|58.48|69.93|78.12|104.88|125.84
19,서대문구,창천동,래디앙,511-5,11410-164,11410,,1,0511,0005,5,2023-06-07,88000,3,84.41|122.9|132.16
11,서대문구,창천동,센타폴리스,381,11410-3530,11410,,1,0381,0000,5,2024-08-10,55000,5,66.72|69.19|76.56|80.88|84.95
17,서대문구,창천동,씨밀레,468,11410-161,11410,,1,0468,0000,8,2026-03-30,70000,4,71.78|80.1|82.29|82.65
19,서대문구,창천동,엘르빌,506-27,11410-163,11410,,1,0506,0027,4,2026-03-12,98000,2,106.47|134.34
12,서대문구,창천동,엘르빌2차,368,11410-25,11410,,1,0368,0000,2,2022-08-06,72500,2,66.18|101.19
78,서대문구,창천동,연대JK,518,11410-4034,11410,,1,0518,0000,20,2024-12-24,23000,5,22.11|24|24.09|28.9|29.13
16,서대문구,창천동,하이펠리스,470,11410-162,11410,,1,0470,0000,7,2025-06-05,75000,5,72.07|97.74|99|109.5|122.2
29,서대문구,천연동,반석블레스포레,98-17,11410-5018,11410,,1,0098,0017,5,2025-12-12,108000,1,84.97
19,서대문구,천연동,산경,117-23,11410-8,11410,,1,0117,0023,3,2020-07-27,88000,2,128.8|129.33
12,서대문구,충정로2가,로얄패밀리아파트B동,69-60,11410-286,11410,,1,0069,0060,2,2025-08-14,74500,2,82.48|83.31
18,서대문구,충정로2가,로얄훼미리아파트A동,69-23,11410-139,11410,,1,0069,0023,2,2021-01-18,75000,2,80.37|81.43
6,서대문구,충정로3가,글로리,32-10,11410-2,11410,,1,0032,0010,4,2025-12-27,135000,3,94.33|121.27|122.47
10,서대문구,충정로3가,동호,1-37,11410-118,11410,,1,0001,0037,6,2023-10-06,115000,2,74.56|79.52
97,서대문구,충정로3가,미동,189-8,11410-3,11410,,1,0189,0008,37,2026-04-06,55000,17,50.347|51.603|52.298|52.463|53.29|55.009|55.57|56.2|57.75|59.27|66.12|77.63|81.686|82.64|94.81|96.18|112.132
10,서대문구,충정로3가,새롬,3-19,11410-140,11410,,1,0003,0019,3,2025-09-23,125800,1,94.74
19,서대문구,충정로3가,장미,30-9,11410-288,11410,,1,0030,0009,6,2023-04-13,96950,1,84.45
46,서대문구,충정로3가,충림예하임,477,11410-3939,11410,,1,0477,0000,17,2026-04-07,86000,1,84.6
18,서대문구,충정로3가,충정솔레디움(101동),30-17,11410-289,11410,,1,0030,0017,10,2025-07-01,130000,2,80.47|83.09
18,서대문구,충정로3가,충정솔레디움(102동),30-2,11410-287,11410,,1,0030,0002,6,2025-03-10,124000,2,80.47|83.09
95,서대문구,충정로3가,피어리스,222,11410-5,11410,,1,0222,0000,17,2026-01-26,75000,1,84.24
16,서대문구,충정로3가,행복한,3-46,11410-3582,11410,,1,0003,0046,4,2025-06-02,99900,3,39.91|43.5|52.74
19,서대문구,합동,사랑채,31-9,11410-142,11410,,1,0031,0009,5,2026-01-20,68000,3,73.83|75.95|77.85
10,서대문구,홍은동,Elleville,277-104,11410-177,11410,,1,0277,0104,3,2023-12-19,60000,2,161.39|162.64
19,서대문구,홍은동,G패밀리움,437-2,11410-3967,11410,,1,0437,0002,8,2021-11-18,57500,2,59|66.63
69,서대문구,홍은동,HDX휴팰리스,465,11410-4755,11410,,1,0465,0000,36,2026-04-04,72500,2,59.0362|59.1032
17,서대문구,홍은동,강림스위트빌(A동),195-8,11410-174,11410,,1,0195,0008,8,2024-03-01,29000,4,63.74|74.58|77.76|78.48
8,서대문구,홍은동,건우아트빌,396-22,11410-2197,11410,,1,0396,0022,1,2018-10-25,21500,1,76.08
16,서대문구,홍은동,교수(A),277-145,11410-3589,11410,,1,0277,0145,1,2022-05-16,40400,1,100.44
16,서대문구,홍은동,교수(B),277-148,11410-3590,11410,,1,0277,0148,5,2025-10-02,36000,3,71.71|94.86|96.84
10,서대문구,홍은동,그랜드(A동),265-49,11410-309,11410,,1,0265,0049,3,2021-06-15,23500,1,63.44
11,서대문구,홍은동,그랜드(B동),265-46,11410-136,11410,,1,0265,0046,7,2024-10-15,27950,1,58.48
19,서대문구,홍은동,나눔스타빌,265-293,11410-98,11410,,1,0265,0293,4,2023-07-31,42000,3,84.23|84.99|155.77
10,서대문구,홍은동,나영힐빌리지,265-364,11410-301,11410,,1,0265,0364,2,2026-04-16,63000,2,114.85|134.97
6,서대문구,홍은동,넥서스빌2,277-69,11410-189,11410,,1,0277,0069,3,2020-07-13,68000,1,158.05
12,서대문구,홍은동,도양라비앙(101동),265-296,11410-176,11410,,1,0265,0296,3,2023-07-06,53000,2,83.87|100.65
16,서대문구,홍은동,동림,8-476,11410-79,11410,,1,0008,0476,6,2022-08-17,66500,2,83.09|84.74
19,서대문구,홍은동,동아빌라(188-72),188-72,11410-80,11410,,1,0188,0072,8,2026-01-17,90000,2,153.23|164.92
19,서대문구,홍은동,동평늘푸른,265-281,11410-3549,11410,,1,0265,0281,6,2025-04-11,45000,3,84.56|84.59|84.82
19,서대문구,홍은동,로하스,281,11410-3912,11410,,1,0281,0000,12,2026-03-05,48000,7,63.02|63.1|64.26|64.31|65.01|75.01|79.89
12,서대문구,홍은동,명가,398-6,11410-3865,11410,,1,0398,0006,2,2022-08-23,27500,1,48.34
16,서대문구,홍은동,미건스카이빌,14-4,11410-135,11410,,1,0014,0004,5,2023-05-05,53500,1,84.92
19,서대문구,홍은동,미든푸르지,189-9,11410-3588,11410,,1,0189,0009,5,2025-02-05,45000,2,58.26|84.99
6,서대문구,홍은동,미주,274-59,11410-3650,11410,,1,0274,0059,2,2023-06-17,40500,2,58.56|76.38
89,서대문구,홍은동,반석블레스,440-1,11410-3960,11410,,1,0440,0001,32,2025-12-06,84000,3,59.98|84.92|84.96
18,서대문구,홍은동,백련,277-105,11410-188,11410,,1,0277,0105,6,2021-05-12,36000,4,60.84|75.69|84.6|88.29
19,서대문구,홍은동,베벌리힐즈,392-1,11410-3656,11410,,1,0392,0001,11,2025-05-08,230000,3,231.83|236.92|272.95
10,서대문구,홍은동,부림,395-1,11410-178,11410,,1,0395,0001,1,2024-04-29,49500,1,102.21
18,서대문구,홍은동,부림베스트빌,403-2,11410-86,11410,,1,0403,0002,3,2025-04-28,36700,2,57.47|67.95
24,서대문구,홍은동,북한산삼부르네상스101동,8-205,11410-5029,11410,,1,0008,0205,2,2026-03-17,74500,2,84.508|98.358
44,서대문구,홍은동,북한산삼부르네상스102동103동104동,8-920,11410-5034,11410,,1,0008,0920,1,2025-06-08,67000,1,84.508
33,서대문구,홍은동,북한산삼부르네상스201동,8-230,11410-5030,11410,,1,0008,0230,2,2024-05-10,56500,1,70.602
42,서대문구,홍은동,북한산삼부르네상스202동203동204동,8-933,11410-5035,11410,,1,0008,0933,1,2024-12-11,51000,1,84.159
42,서대문구,홍은동,북한산삼부르네상스205동206동207동,8-1091,11410-5036,11410,,1,0008,1091,1,2024-06-14,59400,1,70.602
42,서대문구,홍은동,북한산삼부르네상스301동302동303동,8-285,11410-5031,11410,,1,0008,0285,6,2025-09-30,70000,2,84.159|84.421
40,서대문구,홍은동,북한산삼부르네상스304동305동,8-294,11410-5032,11410,,1,0008,0294,1,2026-02-27,71000,1,84.159
90,서대문구,홍은동,서강1차(1동),186-22,11410-87,11410,,1,0186,0022,33,2026-04-11,49000,3,62.17|71.53|79.7
73,서대문구,홍은동,서강2차(2동),186-25,11410-115,11410,,1,0186,0025,18,2026-03-14,66000,10,91.41|91.91|93.91|94.41|95.91|135.09|140.96|145.06|151.2|154.2
19,서대문구,홍은동,서강주상복합,404-1,11410-88,11410,,1,0404,0001,6,2026-01-28,85000,4,112.73|123.13|152.55|174.39
40,서대문구,홍은동,서대문노블루체,274-32,11410-4714,11410,,1,0274,0032,24,2026-02-04,47000,6,27.59|29.07|41.04|43.89|44.52|49.98
19,서대문구,홍은동,서부사이버,265-54,11410-175,11410,,1,0265,0054,4,2023-02-17,29300,3,50.54|64.46|71.18
19,서대문구,홍은동,성우,402-39,11410-179,11410,,1,0402,0039,2,2026-02-26,52000,1,84.98
5,서대문구,홍은동,세윤외인빌리지,265-366,11410-302,11410,,1,0265,0366,2,2026-04-10,110000,1,242.56
121,서대문구,홍은동,세한숲속마을,산11-244,11410-3755,11410,,1,0산11,0244,37,2026-03-13,71000,4,83.9|83.91|84.89|130.9
18,서대문구,홍은동,신계,150-13,11410-119,11410,,1,0150,0013,4,2021-04-16,40000,1,84.15
13,서대문구,홍은동,신원지벤스타1,392-7,11410-3535,11410,,1,0392,0007,3,2021-12-05,100000,1,132.45
14,서대문구,홍은동,신원지벤스타2,392-9,11410-3552,11410,,1,0392,0009,2,2020-06-28,76000,1,165.03
19,서대문구,홍은동,신원지벤스타3,392-11,11410-3553,11410,,1,0392,0011,4,2021-09-25,90000,2,130.56|141.08
14,서대문구,홍은동,신원지벤스타4,393-1,11410-3536,11410,,1,0393,0001,5,2020-08-17,87000,2,142.76|191.28
13,서대문구,홍은동,신원지벤스타5,393-2,11410-3554,11410,,1,0393,0002,4,2021-03-17,73000,1,134.18
19,서대문구,홍은동,신원지벤스타6,393-3,11410-3537,11410,,1,0393,0003,7,2025-11-19,93000,2,133.07|147.33
19,서대문구,홍은동,신원지벤스타7,394-1,11410-3538,11410,,1,0394,0001,4,2020-09-05,65000,2,129.96|138.11
29,서대문구,홍은동,아르팰리스,277-169,11410-4738,11410,,1,0277,0169,7,2023-08-25,78000,3,53.76|58.01|75
14,서대문구,홍은동,연희베벌리힐즈,304,11410-3655,11410,,1,0304,0000,4,2024-07-03,145000,2,231.79|231.89
15,서대문구,홍은동,장성미모아,274-60,11410-3610,11410,,1,0274,0060,4,2025-12-10,44500,3,79.08|80.01|81.99
19,서대문구,홍은동,제이씨라디앙,277-108,11410-3550,11410,,1,0277,0108,2,2025-10-01,135000,2,171.72|273.11
80,서대문구,홍은동,초원,8-26,11410-91,11410,,1,0008,0026,27,2023-11-20,29000,1,49.26
24,서대문구,홍은동,홍은그린,274-99,11410-137,11410,,1,0274,0099,1,2019-09-19,34500,1,84.3
